id_venda,data_venda,hora_venda,id_produto,produto,categoria,cor,tamanho,quantidade,preco_unitario,desconto,valor_total,forma_pagamento,canal,id_cliente,id_vendedor
211,2026-06-10,14:30,19,Camiseta Social,Camiseta,Rosa,P,1,209.58,0.0,209.58,Crediário,Online,9.0,17
212,2026-04-18,11:15,25,Jaqueta Social,Jaqueta,Azul,GG,2,66.53,19.96,113.1,Dinheiro,Online,86.0,12
213,2026-04-09,10:30,105,Blusa Casual,Blusa,Preta,G,4,336.63,0.0,1346.52,Cartão de Débito,Online,106.0,17
214,2026-03-07,10:30,169,Camiseta Esporte,Camiseta,Branca,G,2,181.21,18.12,344.3,PIX,Online,161.0,1
215,2026-04-26,18:45,96,Blusa Básica,Blusa,Vermelha,GG,2,173.24,17.32,329.16,PIX,Física,239.0,8
216,2026-08-23,18:15,32,Jaqueta X,Jaqueta,Verde,G,4,221.86,44.37,843.07,Crediário,Online,313.0,18
217,2026-07-19,19:00,96,Blusa Básica,Blusa,Vermelha,GG,1,173.24,25.99,147.25,Cartão de Crédito,Física,410.0,2
218,2026-08-14,15:30,83,Vestido Premium,Vestido,Preta,GG,4,96.13,0.0,384.52,Cartão de Débito,Online,548.0,9
219,2026-06-17,20:00,19,Camiseta Social,Camiseta,Rosa,P,4,209.58,0.0,838.32,Cartão de Crédito,Online,189.0,20
220,2026-07-31,12:15,84,Calça Básica,Calça,Rosa,G,2,71.75,14.35,129.15,Crediário,Online,86.0,13
221,2026-04-15,19:45,64,Camiseta Básica,Camiseta,Rosa,G,3,155.7,46.71,420.39,Dinheiro,Física,254.0,16
222,2026-04-07,13:45,118,Acessório Social,Acessório,Rosa,P,2,239.83,0.0,479.66,Cartão de Débito,Online,,11
223,2026-04-24,11:00,128,Camiseta Básica,Camiseta,Rosa,P,1,76.26,0.0,"76,26",PIX,Física,424.0,4
224,2026-05-08,20:00,103,Acessório Casual,Acessório,Vermelha,GG,1,68.64,0.0,68.64,Cartão de Crédito,Física,,8
225,2026-04-14,20:15,112,Acessório Slim,Acessório,Branca,M,3,183.67,0.0,551.01,Dinheiro,Física,,24
226,2026-03-10,15:30,143,Acessório X,Acessório,Preta,M,3,296.53,88.96,800.63,Cartão de Débito,Online,522.0,20
227,2026-06-07,21:15,130,Blusa Básica,Blusa,Preta,GG,1,149.83,14.98,"134,85",Dinheiro,Online,533.0,16
228,2026-03-26,18:15,136,Blusa Social,Blusa,Vermelha,GG,4,27.43,0.0,109.72,PIX,Online,338.0,2
229,2026-09-08,17:30,118,Acessório Social,Acessório,Rosa,P,1,239.83,0.0,239.83,Cartão de Débito,Física,503.0,16
230,2026-03-06,11:15,4,Acessório X,Acessório,Verde,G,1,178.28,26.74,151.54,Cartão de Débito,Física,493.0,8
231,2026-04-06,16:15,106,Vestido Slim,Vestido,Branca,P,0,241.69,0.0,483.38,PIX,Física,,7
232,2026-04-10,17:30,46,Camiseta Premium,Camiseta,Branca,P,1,279.67,41.95,237.72,Crediário,Física,248.0,17
233,2026-09-17,10:30  ,97,Camiseta Esporte,Camiseta,Verde,P,1,207.21,31.08,176.13,Cartão de Débito,Física,563.0,17
234,2026-08-27,14:30,29,Acessório Esporte,Acessório,Preta,GG,2,260.84,78.25,443.43,Cartão de Débito,Online,62.0,6
235,2026-06-13,20:45,85,Blusa Esporte,Blusa,Branca,P,4,196.04,0.0,784.16,PIX,Física,480.0,23
236,2026-04-28,19:00,126,Blusa Social,Blusa,Cinza,G,4,91.13,36.45,328.07,Dinheiro,Online,168.0,25
237,2026-06-02,10:45,15,Vestido Premium,Vestido,Branca,M,2,275.63,0.0,551.26,Cartão de Débito,Online,160.0,7
238,2026-03-18,19:00,157,Camiseta Casual,Camiseta,Branca,M,4,330.3,0.0,1321.2,PIX,Física,26.0,19
239,2026-08-06,17:15,171,Vestido Social,Vestido,Cinza,P,2,230.09,69.03,391.15,Cartão de Crédito,Física,309.0,10
240,2026-08-13,16:45,30,Blusa X,Blusa,Verde,P,2,141.59,14.16,269.02,Cartão de Débito,Online,504.0,9
241,2026-06-22,19:15,87,Acessório Básica,Acessório,Vermelha,GG,3,235.82,0.0,707.46,Cartão de Débito,Online,371.0,15
242,2026-04-27,20:00,153,Camiseta X,Camiseta,Vermelha,G,1,72.59,10.89,61.7,Dinheiro,Online,403.0,17
243,2026-05-05,19:15,177,Blusa X,Blusa,Branca,G,3,221.36,0.0,664.08,Cartão de Crédito,Física,402.0,16
244,2026-09-24,18:00,121,Bermuda Social,Bermuda,Azul,G,3,325.4,0.0,976.2,Cartão de Crédito,Física,192.0,6
245,2026-04-10,09:30,9,Bermuda X,Bermuda,Verde,M,4,49.95,9.99,189.81,PIX,Física,542.0,4
246,2026-04-06,21:15,176,Acessório Slim,Acessório,Verde,P,4,118.62,0.0,474.48,PIX,Física,,18
247,2026-03-11,11:15,115,Camiseta Casual,Camiseta,Preta,GG,3,289.89,43.48,826.19,Dinheiro,Física,493.0,19
248,2026-06-16,18:30,167,Jaqueta Premium,Jaqueta,Vermelha,G,3,235.49,105.97,600.5,Cartão de Débito,Online,139.0,9
249,2026-04-30,15:45,82,Blusa Casual,Blusa,Branca,GG,1,212.8,0.0,212.8,Crediário,Online,261.0,7
250,2026-07-31,11:00,109,Blusa X,Blusa,Preta,GG,2,204.96,0.0,409.92,PIX,Online,436.0,4
251,2026-04-15,12:00,148,Bermuda Básica,Bermuda,Verde,P,2,312.83,0.0,625.66,PIX,Física,140.0,20
252,2026-07-11,12:30,22,Camiseta Slim,Camiseta,Preta,GG,3,145.19,0.0,435.57,Cartão de Débito,Online,56.0,13
253,2026-06-01,19:45,131,Bermuda Casual,Bermuda,Branca,P,1,279.83,459.057891575874,237.86,PIX,Física,332.0,10
254,2026-08-11,19:15,150,Camiseta Esporte,Camiseta,Rosa,GG,2,333.08,33.31,632.85,Cartão de Crédito,Física,262.0,20
255,2026-08-14,11:30,175,Bermuda Casual,Bermuda,Azul,GG,2,123.61,0.0,247.22,PIX,Online,309.0,18
256,2026-08-09,18:15,110,Bermuda Slim,Bermuda,Vermelha,M,1,202.62,10.13,192.49,Dinheiro,Física,465.0,1
257,2026-08-14,11:00,64,Camiseta Básica,Camiseta,Rosa,G,1,155.7,0.0,155.7,Crediário,Online,272.0,12
258,2026-03-23,14:15,37,Bermuda Básica,Bermuda,Azul,M,1,128.33,12.83,115.5,Cartão de Débito,Online,594.0,15
259,2026-07-25,18:00,122,Vestido Premium,Vestido,Verde,P,2,276.24,82.87,469.61,Crediário,Online,26.0,10
260,2026-06-26,10:00,33,Calça X,Calça,Branca,M,2,298.14,0.0,596.28,Cartão de Débito,Online,94.0,23
261,2026-03-17,13:15,154,Vestido Social,Vestido,Branca,GG,2,151.36,0.0,302.72,Dinheiro,Física,414.0,9
262,2026-05-22,18:15,33,Calça X,Calça,Branca,M,1,298.14,29.81,268.33,PIX,Física,293.0,10
263,2026-07-10,17:45,43,Calça Esporte,Calça,Verde,GG,2,192.93,0.0,385.86,Cartão de Débito,Online,271.0,13
264,2026-06-30,14:30,153,Camiseta X,Camiseta,Vermelha,G,4,72.59,14.52,275.84,Crediário,Online,33.0,8
265,2026-03-29,18:30,108,Camiseta Slim,Camiseta,Vermelha,P,1,178.44,8.92,169.52,Cartão de Débito,Física,412.0,14
266,2026-07-19,14:30,165,Acessório Social,Acessório,Azul,M,3,195.2,58.56,527.04,Cartão de Crédito,Física,529.0,9
267,2026-08-16,16:45,141,Bermuda Casual,Bermuda,Branca,P,4,221.26,0.0,885.04,PIX,Física,524.0,18
268,12/08/26,20:00,39,Calça Slim,Calça,Vermelha,P,2,187.06,37.41,"336,71",Cartão de Débito,Online,487.0,5
269,2026-04-10,11:30,22,Camiseta Slim,Camiseta,Preta,GG,2,145.19,0.0,290.38,Dinheiro,Online,36.0,15
270,2026-06-24,09:45,36,Calça Casual,Calça,Preta,G,3,90.72,40.82,231.34,Cartão de Débito,Física,87.0,1
271,2026-09-22,20:30,127,Bermuda Premium,Bermuda,Azul,G,3,154.3,23.15,439.75,Crediário,Física,443.0,17
272,2026-08-11,10:30,143,Acessório X,Acessório,Preta,M,2,296.53,0.0,"R$ 593,06",PIX,Física,504.0,1
273,2026-07-22,15:00,124,Jaqueta Slim,Jaqueta,Branca,GG,4,216.95,0.0,867.8,PIX,Online,499.0,23
274,2026-07-23,18:15,18,Camiseta Premium,Camiseta,Verde,GG,2,116.96,0.0,233.92,CARTÃO DE DÉBITO,Online,344.0,9
275,2026-07-11, 09:00,110,Bermuda Slim,Bermuda,Vermelha,M,3,202.62,60.79,547.07,PIX,Online,306.0,20
276,2026-05-16,20:15,152,Jaqueta Slim,Jaqueta,Verde,P,2,272.44,54.49,490.39,PIX,Online,146.0,10
277,2026-07-27,16:45,67,Acessório Casual,Acessório,Branca,GG,2,71.41,0.0,142.82,Cartão de Crédito,Física,23.0,16
278,2026-05-14,14:45,110,Bermuda Slim,Bermuda,Vermelha,M,1,202.62,0.0,202.62,Cartão de Crédito,Online,370.0,11
279,2026-08-23,21:30,64,Camiseta Básica,Camiseta,Rosa,G,4,155.7,0.0,622.8,Dinheiro,Online,53.0,13
280,2026-07-20,15:30,152,Jaqueta Slim,Jaqueta,Verde,P,3,272.44,0.0,817.32,Cartão de Crédito,Física,100.0,8
281,2026-03-16,20:30  ,37,Bermuda Básica,Bermuda,Azul,M,2,128.33,12.83,243.83,Cartão de Débito,Online,251.0,16
282,2026-03-23,13:30,162,Camiseta X,Camiseta,Preta,M,4,121.62,0.0,486.48,Cartão de Crédito,Física,209.0,16
283,2026-07-28,19:00,65,Bermuda Premium,Bermuda,Cinza,P,3,133.58,60.11,340.63,PIX,Física,256.0,2
284,2026-06-26,16:00,129,Jaqueta Básica,Jaqueta,Rosa,GG,3,68.32,0.0,204.96,Cartão de Crédito,Física,372.0,20
285,2026-05-26,16:45,69,Vestido Slim,Vestido,Preta,M,2,96.79,0.0,193.58,Cartão de Débito,Física,3.0,19
286,2026-08-06,09:00,38,Bermuda Básica,Bermuda,Vermelha,GG,3,179.57,80.81,457.9,Crediário,Online,531.0,5
287,2026-03-26,19:00,20300,Bermuda X,Bermuda,Verde,M,2,49.95,9.99,89.91,Crediário,Física,137.0,15
288,2026-07-05,10:30,148,Bermuda Básica,Bermuda,Verde,P,3,312.83,93.85,844.64,PIX,Online,173.0,4
289,2026-07-15,09:00,89,Camiseta Casual,Camiseta,Rosa,M,4,234.34,140.6,796.76,Cartão de Crédito,Online,239.0,19
290,2026-07-28,18:45,18,Camiseta Premium,Camiseta,Verde,GG,1,116.96,0.0,116.96,Dinheiro,Online,351.0,3
291,2026-04-14,17:45,160,Bermuda X,Bermuda,Preta,P,2,66.98,13.4,120.56,Cartão de Débito,Física,299.0,7
292,2026-06-03,09:30,83,Vestido Premium,Vestido,Preta,GG,1,96.13,9.61,86.52,PIX,Física,183.0,7
293,02/03/26,15:30,91,Acessório Casual,Acessório,Rosa,G,2,219.92,65.98,373.86,Cartão de Crédito,Física,91.0,18
294,2026-08-09,09:30,6,Calça Slim,Calça,Rosa,GG,3,155.87,0.0,467.61,Crediário,Física,184.0,13
295,2026-07-18,13:30,45,Camiseta Slim,Camiseta,Verde,GG,3,176.8,79.56,450.84,Cartão de Crédito,Física,495.0,22
296,2026-06-16,15:45,54588,Vestido Premium,Vestido,Verde,M,3,326.85,0.0,980.55,Cartão de Crédito,Online,182.0,25
297,2026-05-10,13:00,162,Camiseta X,Camiseta,Preta,M,1,121.62,6.08,115.54,Cartão de Crédito,Online,575.0,17
298,2026-05-09,10:00,85,Blusa Esporte,Blusa,Branca,P,1,196.04,19.6,176.44,Cartão de Crédito,Online,,13
299,2026-07-03,18:00,16,Jaqueta Casual,Jaqueta,Verde,G,3,340.95,0.0,1022.85,Dinheiro,Física,,5
300,2026-08-03,16:00,138,Jaqueta Esporte,Jaqueta,Preta,M,1,284.13,0.0,284.13,Cartão de Crédito,Física,176.0,1
301,2026-05-02,14:00  ,86,Camiseta Social,Camiseta,Verde,G,4,48.73,19.49,175.43,Cartão de Débito,Física,330.0,23
302,2026-06-29,19:15,39,Calça Slim,Calça,Vermelha,P,1,187.06,0.0,187.06,Cartão de Débito,Física,61.0,22
303,2026-07-26,16:15,116,Bermuda Premium,Bermuda,Cinza,GG,4,205.39,0.0,"R$ 821,56",Cartão de Crédito,Online,547.0,24
304,2026-07-30,15:00,129,Jaqueta Básica,Jaqueta,Rosa,GG,3,68.32,30.74,174.22,Dinheiro,Física,231.0,23
305,14/07/26,13:00,7,Bermuda Premium,Bermuda,Vermelha,P,4,244.67,0.0,978.68,Cartão de Débito,Online,433.0,24
306,2026-03-10,12:30,10,Vestido X,Vestido,Verde,G,1,277.12,0.0,277.12,PIX,Física,369.0,17
307,2026-08-04,13:15,2,Blusa X,Blusa,Preta,G,4,228.01,45.6,866.44,Dinheiro,Física,,25
308,2026-06-18,11:15,172,Calça Slim,Calça,Preta,GG,1,201.96,0.0,"201,96",Dinheiro,Física,316.0,15
309,2026-04-20,11:00,83,Vestido Premium,Vestido,Preta,GG,4,96.13,19.23,365.29,Cartão de Débito,Online,112.0,11
310,2026-07-06,21:30  ,32,Jaqueta X,Jaqueta,Verde,G,2,221.86,66.56,377.16,Cartão de Crédito,Física,138.0,7
311,2026-03-04,16:15,156,Camiseta Esporte,Camiseta,Rosa,P,4,338.83,203.3,"1.152,02",Cartão de Débito,Física,137.0,12
312,2026-07-31,11:15,171,Vestido Social,Vestido,Cinza,P,1,230.09,0.0,230.09,Crediário,Online,,5
313,2026-09-16,18:00,28,Jaqueta Slim,Jaqueta,Preta,GG,4,79.29,47.57,269.59,Cartão de Crédito,Online,327.0,11
314,2026-05-02,10:45,126,Blusa Social,Blusa,Cinza,G,2,91.13,18.23,164.03,Cartão de Crédito,Online,,1
315,2026-06-10,14:45,80,Jaqueta Básica,Jaqueta,Branca,P,3,59.85,17.96,"R$ 161,59",PIX,Física,533.0,12
316,2026-04-02,16:45,85,Blusa Esporte,Blusa,Branca,P,3,196.04,0.0,588.12,cartão de débito,Online,500.0,22
317,29/07/2026,12:45,15,Vestido Premium,Vestido,Branca,M,2,275.63,82.69,468.57,Crediário,Online,38.0,7
318,2026-07-02,20:30,89,Camiseta Casual,Camiseta,Rosa,M,4,234.34,0.0,937.36,Cartão de Débito,Física,37.0,5
319,2026-08-28,10:15,119,Bermuda Casual,Bermuda,Azul,G,3,301.56,0.0,904.68,Cartão de Débito,Online,177.0,8
320,2026-05-26,09:15,3,Calça Social,Calça,Azul,GG,3,120.07,54.03,306.18,Cartão de Débito,Online,127.0,8
321,2026-03-30,20:30,63,Vestido Premium,Vestido,Preta,M,4,347.98,0.0,1391.92,Dinheiro,Física,456.0,3
322,2026-06-05,21:30,18,Camiseta Premium,Camiseta,Verde,GG,4,116.96,0.0,467.84,Cartão de Débito,Física,571.0,6
323,2026-07-01,20:45,38,Bermuda Básica,Bermuda,Vermelha,GG,1,179.57,26.94,152.63,Cartão de Crédito,Online,492.0,1
324,02-08-2026,12:45,129,Jaqueta Básica,Jaqueta,Rosa,GG,4,68.32,40.99,232.29,Cartão de Crédito,Online,250.0,16
325,2026-06-14,20:45,140,Calça Básica,Calça,Vermelha,G,4,343.31,137.32,1235.92,Cartão de Crédito,Online,321.0,3
326,2026-05-11,10:00,120,Vestido Social,Vestido,Azul,M,3,331.26,0.0,993.78,Dinheiro,Física,494.0,7
327,2026-07-25,16:15,72,Jaqueta Básica,Jaqueta,Cinza,M,4,141.91,85.15,482.49,Cartão de Débito,Física,328.0,3
328,2026-06-27,14:15,122,Vestido Premium,Vestido,Verde,P,4,276.24,0.0,1104.96,Crediário,Física,100.0,23
329,2026-08-06,16:00,97,Camiseta Esporte,Camiseta,Verde,P,4,207.21,0.0,828.84,Pix,Física,55.0,9
330,2026-05-20,19:00,58,Bermuda Social,Bermuda,Rosa,GG,4,227.97,91.19,820.69,PIX,Online,529.0,25
331,2026-09-13,20:30,109,Blusa X,Blusa,Preta,GG,1,204.96,20.5,184.46,Cartão de Débito,Física,426.0,13
332,2026-06-27, 20:45 ,111,Blusa Casual,Blusa,Cinza,P,3,244.71,0.0,734.13,PIX,Física,166.0,8
333,2026-06-06,15:45,136,Blusa Social,Blusa,Vermelha,GG,1,27.43,4.11,23.32,Crediário,Online,406.0,24
334,2026-04-13,17:00,25,Jaqueta Social,Jaqueta,Azul,GG,2,66.53,13.31,119.75,Cartão de Débito,Online,536.0,16
335,2026-05-10,14:30,167,Jaqueta Premium,Jaqueta,Vermelha,G,3,235.49,0.0,706.47,PIX,Online,111.0,9
336,2026-04-22,17:00,107,Acessório X,Acessório,Cinza,P,2,290.15,0.0,580.3,Dinheiro,Online,381.0,2
337,2026-03-03,13:15,87,Acessório Básica,Acessório,Vermelha,GG,3,235.82,70.75,636.71,Cartão de Crédito,Online,186.0,22
338,19/05/2026,10:30,23,Jaqueta Slim,Jaqueta,Vermelha,G,2,75.32,0.0,150.64,Cartão de Crédito,Online,458.0,12
339,2026-04-29,10:30,159,Bermuda Social,Bermuda,Azul,GG,2,133.78,13.38,254.18,Crediário,Física,249.0,21
340,2026-03-21,17:00,99,Vestido Premium,Vestido,Verde,P,4,128.49,51.4,462.56,PIX,Online,421.0,10
341,2026-09-20,19:00,53,Bermuda Casual,Bermuda,Branca,M,4,149.96,0.0,599.84,Cartão de Débito,Física,526.0,14
342,2026-05-02,17:00,64,Camiseta Básica,Camiseta,Rosa,G,3,155.7,0.0,467.1,Cartão de Débito,Física,224.0,15
343,2026-08-02,21:45,29,Acessório Esporte,Acessório,Preta,GG,2,260.84,78.25,443.43,Cartão de Crédito,Física,433.0,2
344,2026-04-18,16:30,176,Acessório Slim,Acessório,Verde,P,3,118.62,0.0,355.86,Cartão de Crédito,Online,406.0,11
345,2026-06-03,11:30,131,Bermuda Casual,Bermuda,Branca,P,3,279.83,125.92,713.57,Cartão de Crédito,Online,12.0,19
346,2026-03-24,18:30,23,Jaqueta Slim,Jaqueta,Vermelha,G,2,75.32,0.0,150.64,PIX,Física,,24
347,2026-04-30,14:00,88,Acessório Slim,Acessório,Cinza,M,2,72.76,14.55,130.97,Cartão de Débito,Física,403.0,2
348,2026-05-02,12:30,63,Vestido Premium,Vestido,Preta,M,1,347.98,52.2,295.78,Cartão de Crédito,Física,,14
349,09-04-2026,12:00,21,Acessório X,Acessório,Rosa,G,2,136.2,0.0,272.4,PIX,Online,245.0,2
350,2026-07-28,17:00,6,Calça Slim,Calça,Rosa,GG,4,155.87,62.35,561.13,Cartão de Débito,Online,136.0,23
351,2026-08-13,09:15,52,Acessório X,Acessório,Cinza,M,4,44.51,8.9,169.14,Crediário,Online,575.0,25
352,2026-04-07,16:15,70,Jaqueta X,Jaqueta,Verde,GG,4,114.15,68.49,388.11,Cartão de Débito,Física,162.0,23
353,2026-06-28,11:45,68,Vestido Slim,Vestido,Rosa,G,2,315.44,94.63,536.25,Dinheiro,Física,212.0,3
354,2026-03-26,10:00,81,Calça Social,Calça,Cinza,G,1,132.15,0.0,132.15,Cartão de Débito,Online,569.0,14
355,2026-08-05,10:30,111,Blusa Casual,Blusa,Cinza,P,1,244.71,0.0,244.71,PIX,Física,235.0,7
356,2026-09-08,14:45,30,Blusa X,Blusa,Verde,P,2,141.59,28.32,254.86,Cartão de Crédito,Online,211.0,8
357,2026-06-05,19:45,75,Acessório X,Acessório,Verde,P,3,214.02,0.0,642.06,PIX,Online,493.0,25
358,2026-08-27,18:45,163,Acessório X,Acessório,Azul,M,4,315.84,0.0,1263.36,Crediário,Física,580.0,18
359,2026-08-04,15:30,165,Acessório Social,Acessório,Azul,M,3,195.2,0.0,585.6,Cartão de Débito,Física,216.0,6
360,2026-09-20,15:30,165,Acessório Social,Acessório,Azul,M,2,195.2,0.0,390.4,Crediário,Online,493.0,15
361,2026-07-24,19:45,6,Calça Slim,Calça,Rosa,GG,2,155.87,15.59,296.15,PIX,Online,219.0,11
362,2026-09-25,09:30,70,Jaqueta X,Jaqueta,Verde,GG,4,114.15,0.0,456.6,Cartão de Crédito,Online,365.0,13
363,2026-09-09,21:45,93,Calça Esporte,Calça,Rosa,P,1,138.76,0.0,138.76,Dinheiro,Física,598.0,8
364,2026-03-26,15:45,125,Camiseta Premium,Camiseta,Vermelha,M,1,241.67,24.17,217.5,cartão de crédito,Física,248.0,16
365,2026-06-21,21:15,175,Bermuda Casual,Bermuda,Azul,GG,2,123.61,24.72,222.5,Dinheiro,Online,545.0,15
366,2026-06-03,15:15,120,Vestido Social,Vestido,Azul,M,3,331.26,49.69,944.09,Cartão de Crédito,Online,305.0,7
367,2026-06-09,13:00,61575,Vestido Social,Vestido,Branca,GG,1,151.36,15.14,136.22,Crediário,Física,469.0,25
368,2026-08-09,17:00,171,Vestido Social,Vestido,Cinza,P,3,230.09,1332.186541739168,"R$ 690,27",Cartão de Crédito,Física,,1
369,2026-04-27,10:15,122,Vestido Premium,Vestido,Verde,P,3,276.24,82.87,745.85,Cartão de Débito,Online,384.0,15
370,2026-03-09,13:15,103,Acessório Casual,Acessório,Vermelha,GG,3,68.64,20.59,185.33,Cartão de Crédito,Online,149.0,13
371,2026-05-19,11:15,60,Jaqueta Premium,Jaqueta,Branca,P,3,148.86,0.0,446.58,PIX,Física,47.0,15
372,2026-03-05,10:45,105,Blusa Casual,Blusa,Preta,G,1,336.63,0.0,"R$ 336,63",Crediário,Física,237.0,15
373,2026-04-06,16:30,147,Jaqueta Básica,Jaqueta,Vermelha,P,1,340.79,0.0,340.79,Crediário,Online,236.0,25
374,2026-07-04,11:00,86,Camiseta Social,Camiseta,Verde,G,1,48.73,4.87,"43,86",PIX,Física,231.0,25
375,2026-08-12,15:45,14,Acessório Básica,Acessório,Azul,M,2,310.42,0.0,620.84,Cartão de Débito,Online,368.0,15
376,2026-04-28,13:15  ,110,Bermuda Slim,Bermuda,Vermelha,M,2,202.62,0.0,405.24,Dinheiro,Online,168.0,25
377,2026-07-28,13:00,65,Bermuda Premium,Bermuda,Cinza,P,2,133.58,0.0,267.16,Cartão De Crédito,Física,346.0,13
378,2026-09-24,09:15,43,Calça Esporte,Calça,Verde,GG,2,192.93,19.29,366.57,PIX,Online,491.0,16
379,2026-05-05,15:30,27,Camiseta Slim,Camiseta,Cinza,P,3,63.78,0.0,191.34,Cartão de Débito,Online,430.0,21
380,2026-05-25,19:30,2,Blusa X,Blusa,Preta,G,2,228.01,0.0,456.02,PIX,Online,23.0,4
381,2026-05-18,11:30,131,Bermuda Casual,Bermuda,Branca,P,2,279.83,27.98,531.68,Dinheiro,Online,53.0,22
382,2026-06-02,11:00,152,Jaqueta Slim,Jaqueta,Verde,P,1,272.44,0.0,272.44,Cartão de Crédito,Física,542.0,22
383,2026-07-27,16:30,93,Calça Esporte,Calça,Rosa,P,2,138.76,0.0,277.52,Cartão de Débito,Online,458.0,17
384,2026-05-18,12:15,133,Acessório Esporte,Acessório,Branca,GG,4,224.29,134.57,762.59,Crediário,Física,3.0,1
385,2026-08-05,19:15,136,Blusa Social,Blusa,Vermelha,GG,1,27.43,2.74,24.69,Cartão de Débito,Online,11.0,12
386,2026-06-30,11:00,134,Acessório Premium,Acessório,Vermelha,G,4,83.99,0.0,335.96,Dinheiro,Física,344.0,11
387,2026-03-07,11:45,30,Blusa X,Blusa,Verde,P,3,141.59,21.24,403.53,Crediário,Online,429.0,24
388,2026-06-20,10:00,3,Calça Social,Calça,Azul,GG,1,120.07,6.0,114.07,PIX,Física,50.0,7
389,2026-07-24,11:30,162,Camiseta X,Camiseta,Preta,M,1,121.62,0.0,121.62,Cartão de Débito,Física,357.0,5
390,2026-05-27,14:45,15,Vestido Premium,Vestido,Branca,M,1,275.63,27.56,248.07,Cartão de Débito,Online,,19
391,2026-04-16,20:00,123,Camiseta Esporte,Camiseta,Rosa,GG,1,328.04,49.21,278.83,Cartão de Débito,Online,496.0,2
392,2026-08-27,14:15,39,Calça Slim,Calça,Vermelha,P,4,187.06,74.82,673.42,CARTÃO DE CRÉDITO,Física,,6
393,2026-03-24,17:15,133,Acessório Esporte,Acessório,Branca,GG,4,224.29,89.72,807.44,Cartão de Débito,Física,494.0,9
394,2026-03-23,09:45,180,Acessório Esporte,Acessório,Azul,G,2,45.75,4.58,86.92,Cartão de Débito,Física,528.0,21
395,2026-09-19,11:00,42,Jaqueta Básica,Jaqueta,Vermelha,M,1,65.01,3.25,61.76,Cartão de Crédito,Online,434.0,13
396,2026-06-04,17:00,50,Blusa Premium,Blusa,Azul,P,1,245.1,0.0,245.1,Cartão de Débito,Física,162.0,18
397,2026-06-28,20:00,7,Bermuda Premium,Bermuda,Vermelha,P,1,244.67,0.0,244.67,PIX,Física,197.0,23
398,17/04/2026,21:45,120,Vestido Social,Vestido,Azul,M,4,331.26,0.0,1325.04,PIX,Online,233.0,24
399,2026-09-05,18:00  ,44,Blusa Slim,Blusa,Cinza,M,1,82.1,8.21,73.89,PIX,Física,227.0,21
400,2026-08-15,17:45,15,Vestido Premium,Vestido,Branca,M,3,275.63,0.0,826.89,Cartão de Débito,Física,6.0,18
401,2026-07-23,18:15,63,Vestido Premium,Vestido,Preta,M,1,347.98,0.0,347.98,Cartão de Débito,Física,322.0,15
402,2026-04-11,17:30,131,Bermuda Casual,Bermuda,Branca,P,3,279.83,0.0,839.49,PIX,Online,296.0,18
403,2026-07-21,12:30,32,Jaqueta X,Jaqueta,Verde,G,2,221.86,0.0,443.72,Cartão de Débito,Física,218.0,25
404,2026-08-10,14:30,180,Acessório Esporte,Acessório,Azul,G,4,45.75,9.15,173.85,Cartão de Débito,Online,301.0,11
405,2026-09-05,18:15,59,Bermuda Esporte,Bermuda,Preta,G,3,70.44,21.13,190.19,Dinheiro,Online,459.0,18
406,2026-04-27,17:15,157,Camiseta Casual,Camiseta,Branca,M,2,330.3,0.0,660.6,Cartão de Crédito,Online,501.0,4
407,2026-08-28,19:00,46,Camiseta Premium,Camiseta,Branca,P,1,279.67,41.95,237.72,PIX,Física,103.0,11
408,2026-09-25,13:30,141,Bermuda Casual,Bermuda,Branca,P,1,221.26,0.0,221.26,Crediário,Online,91.0,13
409,2026-08-12,11:45,38,Bermuda Básica,Bermuda,Vermelha,GG,2,179.57,0.0,359.14,Cartão de Débito,Online,82.0,5
410,2026-05-28,16:30,141,Bermuda Casual,Bermuda,Branca,P,3,221.26,0.0,663.78,Cartão de Débito,Online,333.0,20
411,2026-09-02,17:00,8,Calça Social,Calça,Preta,G,3,52.5,0.0,157.5,Cartão de Crédito,Física,386.0,22
412,2026-07-31,09:00,58,Bermuda Social,Bermuda,Rosa,GG,1,227.97,11.4,216.57,Cartão de Crédito,Online,427.0,5
413,2026-07-16, 11:00 ,46,Camiseta Premium,Camiseta,Branca,P,4,279.67,0.0,"R$ 1.118,68",PIX,Física,194.0,19
414,2026-03-12,18:45,94,Acessório Casual,Acessório,Branca,P,3,275.94,0.0,827.82,Cartão de Débito,Física,44.0,25
415,2026-09-11,11:30,94,Acessório Casual,Acessório,Branca,P,4,275.94,110.38,993.38,Cartão de Débito,Online,124.0,8
416,2026-07-29,14:30,149,Camiseta Esporte,Camiseta,Preta,GG,1,233.3,0.0,233.3,Cartão de Débito,Online,498.0,7
417,2026-09-12,20:00,180,Acessório Esporte,Acessório,Azul,G,4,45.75,0.0,183.0,Cartão de Crédito,Física,221.0,9
418,2026-07-05,12:45,112,Acessório Slim,Acessório,Branca,M,2,183.67,0.0,367.34,PIX,Física,541.0,4
419,2026-08-16,17:15,3,Calça Social,Calça,Azul,GG,1,120.07,0.0,120.07,Crediário,Online,66.0,17
420,2026-04-12,12:00,174,Jaqueta Casual,Jaqueta,Azul,P,4,91.06,0.0,364.24,PIX,Física,317.0,12
